learner_id,readiness_high,barrier_flag,baseline_band,offer,skill_gain,engagement_week4
L2248,1,1,0.5,1,10.291784,7.590495
L2250,1,1,0.5,1,8.251953,6.852126
L2251,1,1,0.5,1,7.880239,6.979431
L2252,1,1,0.5,0,-1.044256,5.110414
L2254,1,1,0.5,0,2.360090,4.661327
L2255,1,1,0.5,0,-0.883588,4.364463
L2256,1,1,0.5,1,8.225458,5.758766
L2257,1,1,0.5,0,0.209195,2.985172
L2258,1,1,0.5,1,6.335585,6.483343
L2260,1,1,0.5,1,6.251692,5.528172
L2261,1,1,0.5,0,0.996886,5.763547
L2263,1,1,0.5,1,2.659117,6.523278
L2264,1,1,0.5,0,2.143079,4.904656
L2265,1,1,0.5,0,4.647483,4.484374
L2267,1,1,0.5,1,8.393828,6.527568
L2268,1,1,0.5,1,10.464735,3.214867
L2269,1,1,0.5,1,6.287966,8.137810
L2270,1,1,0.5,1,11.625860,7.528753
L2271,1,1,0.5,0,0.618758,3.943743
L2274,1,1,0.5,0,3.566555,4.866576
L2275,1,1,0.5,0,-0.661629,3.866350
L2277,1,1,0.5,0,-0.216611,5.929159
L2278,1,1,0.5,0,4.471836,5.291073
L2279,1,1,0.5,1,8.583850,6.289758
L2280,1,1,0.5,1,7.149315,8.979819
L2281,1,1,0.5,0,2.129841,4.907896
L2282,1,1,0.5,0,-0.887409,4.417033
L2283,1,1,0.5,1,9.130671,6.906813
L2285,1,1,0.5,0,2.219700,3.812934
L2287,1,1,0.5,0,4.133131,5.148668
L2288,1,1,0.5,1,6.402037,8.190094
L2289,1,1,0.5,0,-0.512953,3.878016
L2290,1,1,0.5,0,1.703135,3.647950
L2291,1,1,0.5,0,0.543760,5.997718
L2294,1,1,0.5,1,4.832368,8.409695
L2295,1,1,0.5,1,7.304008,7.725342
L2296,1,1,0.5,0,2.641064,4.554125
L2297,1,1,0.5,0,0.793226,4.182266
L2298,1,1,0.5,1,6.497724,6.459672
L2299,1,1,0.5,0,4.087478,4.549439
L2300,1,1,0.5,0,-1.589497,5.494996
L2301,1,1,0.5,0,2.398073,3.536148
L2303,1,1,0.5,0,1.817570,5.486085
L2304,1,1,0.5,1,4.252163,7.877298
L2305,1,1,0.5,1,7.255335,7.312987
L2306,1,1,0.5,0,3.657853,4.692039
L2308,1,1,0.5,0,3.819273,5.687089
L2309,1,1,0.5,1,8.167697,5.513613
L2310,1,1,0.5,0,2.539449,2.896027
L2311,1,1,0.5,1,7.110512,6.583794
L2315,1,1,0.5,0,-0.096779,3.726729
L2316,1,1,0.5,0,-1.027136,3.949341
L2317,1,1,0.5,1,6.148017,5.621119
L2318,1,1,0.5,1,3.578939,6.750863
L2319,1,1,0.5,0,5.879397,5.257570
L2320,1,1,0.5,0,0.461527,3.523755
L2321,1,1,0.5,1,9.730595,6.664326
L2325,1,1,0.5,0,2.307097,5.628421
L2327,1,1,0.5,0,4.957891,4.953029
L2329,1,1,0.5,1,3.990871,7.230026
L2333,1,1,0.5,1,7.409797,6.898177
L2334,1,1,0.5,1,7.206410,6.581758
L2335,1,1,0.5,0,-0.288709,2.449483
L2336,1,1,0.5,0,4.739786,5.820140
L2337,1,1,0.5,0,-1.666972,4.781501
L2338,1,1,0.5,0,0.995227,4.667574
L2339,1,1,0.5,1,7.515030,5.782858
L2340,1,1,0.5,0,1.531689,3.588707
L2341,1,1,0.5,0,-1.313275,5.079039
L2342,1,1,0.5,0,2.816630,4.124839
L2343,1,1,0.5,1,6.685822,6.100248
L2345,1,1,0.5,1,6.560356,9.050989
L2346,1,1,0.5,1,6.437142,7.513199
L2347,1,1,0.5,1,8.583183,8.377325
L2350,1,1,0.5,1,6.035259,6.111203
L2351,1,1,0.5,0,1.612841,4.629869
L2352,1,1,0.5,1,7.379862,6.650614
L2354,1,1,0.5,1,3.567751,5.381193
L2355,1,1,0.5,0,-1.091468,4.547853
L2356,1,1,0.5,1,5.999674,7.504883
L2357,1,1,0.5,1,10.406200,7.950505
L2358,1,1,0.5,0,4.349621,4.642915
L2360,1,1,0.5,0,-0.764309,5.672886
L2361,1,1,0.5,0,0.295954,5.927480
L2362,1,1,0.5,1,2.251301,8.002577
L2363,1,1,0.5,1,6.658987,7.407388
L2365,1,1,0.5,0,3.962117,5.006934
L2366,1,1,0.5,1,9.284779,6.932921
L2368,1,1,0.5,0,0.153463,4.428580
L2369,1,1,0.5,1,4.784522,5.093798
L2371,1,1,0.5,0,1.843198,3.822029
L2373,1,1,0.5,0,4.407868,4.945568
L2374,1,1,0.5,1,6.965629,4.998045
L2375,1,1,0.5,0,3.520411,3.589221
L2376,1,1,0.5,0,0.076279,4.342223
L2377,1,1,0.5,1,9.127918,4.539889
L2378,1,1,0.5,0,5.677427,4.426255
L2380,1,1,0.5,1,4.325053,5.876043
L2381,1,1,0.5,0,2.508744,5.347153
L2383,1,1,0.5,0,0.107349,5.270959
L2384,1,1,0.5,1,7.280239,5.219311
L2385,1,1,0.5,1,8.645766,5.573113
L2386,1,1,0.5,1,4.879418,7.062380
L2387,1,1,0.5,0,1.271993,3.778425
L2388,1,1,0.5,1,3.236145,6.822257
L2389,1,1,0.5,1,8.703155,7.050796
L2390,1,1,0.5,1,6.106064,6.111000
L2391,1,1,0.5,1,9.905787,5.532511
L2392,1,1,0.5,1,3.820059,6.498648
L2394,1,1,0.5,1,9.069932,6.490601
L2396,1,1,0.5,0,2.381377,4.122087
L2397,1,1,0.5,1,6.760320,5.260340
L2398,1,1,0.5,1,3.685439,6.806992
L2400,1,1,0.5,1,6.635143,5.822849
